longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,county
-118.22,34.66,17.0,3810.0,662.0,1867.0,586.0,4.9,152400.0,INLAND,Los Angeles
-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,3.0441,140100.0,INLAND,Los Angeles
-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,3.5673,136300.0,INLAND,Los Angeles
-118.27,34.68,19.0,552.0,129.0,314.0,106.0,3.2125,185400.0,INLAND,Los Angeles
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,218400.0,INLAND,Los Angeles
-118.32,34.62,31.0,1398.0,273.0,884.0,299.0,4.8409,264900.0,INLAND,Los Angeles
-118.38,34.58,18.0,1859.0,375.0,913.0,372.0,4.3456,148900.0,INLAND,Los Angeles
-118.61,34.73,25.0,3080.0,587.0,1558.0,510.0,5.0839,156700.0,INLAND,Los Angeles
-118.4,34.7,10.0,4122.0,814.0,2164.0,710.0,4.2941,151600.0,INLAND,Los Angeles
-117.92,34.63,34.0,81.0,26.0,53.0,14.0,1.4091,137500.0,INLAND,Los Angeles
-117.92,34.59,7.0,681.0,125.0,485.0,104.0,2.7396,125600.0,INLAND,Los Angeles
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0,INLAND,Los Angeles
-117.9,34.53,8.0,3484.0,647.0,2169.0,619.0,3.9766,135800.0,INLAND,Los Angeles
-117.96,34.53,10.0,2907.0,559.0,1681.0,531.0,3.8594,141000.0,INLAND,Los Angeles
-117.98,34.53,13.0,2815.0,535.0,1492.0,491.0,4.0945,135700.0,INLAND,Los Angeles
-118.09,34.63,31.0,1537.0,416.0,1239.0,397.0,1.9722,99200.0,INLAND,Los Angeles
-118.02,34.62,38.0,248.0,55.0,261.0,53.0,2.1413,96900.0,INLAND,Los Angeles
-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,4.1573,228100.0,INLAND,Los Angeles
-118.17,34.61,7.0,2465.0,336.0,978.0,332.0,7.1381,292200.0,INLAND,Los Angeles
-118.16,34.6,3.5,9151.0,1344.0,3610.5,1148.5,5.73845,179250.0,INLAND,Los Angeles
-118.12,34.6,33.0,2189.0,497.0,1459.0,443.0,2.3958,94500.0,INLAND,Los Angeles
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,111400.0,INLAND,Los Angeles
-118.21,34.56,12.0,2472.0,408.0,1048.0,380.0,4.7097,262100.0,INLAND,Los Angeles
-118.22,34.63,4.0,14348.0,2145.0,5839.0,1806.0,5.3799,222400.0,INLAND,Los Angeles
-118.21,34.64,16.0,2573.0,427.0,1273.0,426.0,5.9508,181100.0,INLAND,Los Angeles
-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,2.0547,102600.0,INLAND,Los Angeles
-118.13,34.58,29.0,2370.0,475.0,1746.0,483.0,3.7464,113500.0,INLAND,Los Angeles
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,167600.0,INLAND,Los Angeles
-118.12,34.56,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,148500.0,INLAND,Los Angeles
-118.1,34.58,30.5,2166.0,454.5,1145.5,420.0,2.9703999999999997,105200.0,INLAND,Los Angeles
-118.1,34.57,7.0,20377.0,4335.0,11973.0,3933.0,3.3086,138100.0,INLAND,Los Angeles
-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,4.5266,142900.0,INLAND,Los Angeles
-118.08,34.58,8.5,2482.0,521.5,1400.0,489.5,3.591,131450.0,INLAND,Los Angeles
-118.07,34.58,34.0,3416.0,601.0,1929.0,567.0,4.0147,107400.0,INLAND,Los Angeles
-118.06,34.58,36.0,1493.0,258.0,899.0,260.0,3.86,109300.0,INLAND,Los Angeles
-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,145500.0,INLAND,Los Angeles
-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,137200.0,INLAND,Los Angeles
-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,154300.0,INLAND,Los Angeles
-118.02,34.57,4.0,10655.0,1706.0,5391.0,1529.0,5.083,151300.0,INLAND,Los Angeles
-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,4.071,137400.0,INLAND,Los Angeles
-118.08,34.55,5.0,16181.0,2971.0,8152.0,2651.0,4.5237,141800.0,INLAND,Los Angeles
-118.07,34.51,14.0,2798.0,459.0,1236.0,404.0,4.8667,239900.0,INLAND,Los Angeles
-118.37,34.43,11.0,17339.0,2866.0,8721.0,2803.0,5.9507,225200.0,INLAND,Los Angeles
-118.4,34.41,22.0,4443.0,560.0,1573.0,496.0,10.0285,500001.0,<1H OCEAN,Los Angeles
-118.35,34.52,14.0,3490.0,592.0,1710.0,580.0,5.9171,333300.0,INLAND,Los Angeles
-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,6.5538,311600.0,INLAND,Los Angeles
-118.26,34.5,6.0,5813.0,908.0,2275.0,790.0,4.7778,340400.0,INLAND,Los Angeles
-118.27,34.46,10.0,2184.0,405.0,1119.0,370.0,4.7437,294000.0,INLAND,Los Angeles
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,319100.0,INLAND,Los Angeles
-117.89,34.49,12.0,3449.0,598.0,1502.0,540.0,3.7043,150800.0,INLAND,Los Angeles
-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769,159400.0,INLAND,Los Angeles
-117.79,34.45,18.0,2986.0,597.0,1355.0,472.0,3.2765,165000.0,INLAND,Los Angeles
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,195300.0,<1H OCEAN,Los Angeles
-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,6.0097,220200.0,<1H OCEAN,Los Angeles
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,251800.0,INLAND,Los Angeles
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,3.375,187500.0,<1H OCEAN,Los Angeles
-118.5,34.46,17.0,10267.0,,4956.0,1483.0,5.5061,239400.0,<1H OCEAN,Los Angeles
-118.52,34.44,26.0,934.0,148.0,519.0,162.0,5.3209,185000.0,<1H OCEAN,Los Angeles
-118.53,34.44,19.0,2149.0,351.0,1003.0,338.5,5.578049999999999,225500.0,<1H OCEAN,Los Angeles
-118.53,34.45,18.0,3168.5,559.0,1755.0,558.5,5.41775,202800.0,<1H OCEAN,Los Angeles
-118.52,34.46,5.0,15341.0,2527.0,7270.0,2320.0,6.1281,236200.0,<1H OCEAN,Los Angeles
-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,6.1082,253700.0,<1H OCEAN,Los Angeles
-118.46,34.42,25.0,2988.0,525.0,1884.0,513.0,4.7007,169500.0,<1H OCEAN,Los Angeles
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,359000.0,INLAND,Los Angeles
-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,4.6861,187900.0,<1H OCEAN,Los Angeles
-118.49,34.43,15.0,8244.0,1409.0,4453.0,1357.0,5.4829,199600.0,<1H OCEAN,Los Angeles
-118.49,34.42,23.0,4166.0,756.0,2082.0,743.0,4.4107,213400.0,<1H OCEAN,Los Angeles
-118.48,34.42,21.0,1375.0,259.0,728.0,258.0,5.0166,229000.0,<1H OCEAN,Los Angeles
-118.47,34.42,21.0,2068.0,376.0,1146.5,354.5,4.16335,210750.0,<1H OCEAN,Los Angeles
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971,218300.0,<1H OCEAN,Los Angeles
-118.43,34.43,5.0,21113.0,4386.0,9842.0,3886.0,4.2037,194600.0,<1H OCEAN,Los Angeles
-118.55,34.44,14.0,15348.0,2366.0,7087.0,2169.0,6.3277,237700.0,INLAND,Los Angeles
-118.56,34.42,2.0,966.0,270.0,233.0,169.0,1.9667,450000.0,<1H OCEAN,Los Angeles
-118.61,34.59,5.0,4028.0,896.0,2062.0,826.0,4.0579,167100.0,INLAND,Los Angeles
-118.7,34.53,5.0,14275.0,2474.0,7158.0,2311.0,5.4284,236300.0,INLAND,Los Angeles
-118.66,34.43,9.0,2356.0,469.0,1556.0,386.0,3.775,155000.0,INLAND,Los Angeles
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,154600.0,INLAND,Los Angeles
-118.61,34.31,4.0,1949.0,458.0,868.0,398.0,5.0151,285200.0,<1H OCEAN,Los Angeles
-118.52,34.39,21.0,5477.0,1275.0,3384.0,1222.0,3.6625,228100.0,<1H OCEAN,Los Angeles
-118.53,34.38,18.0,2288.0,607.0,2305.0,597.0,3.227,136100.0,<1H OCEAN,Los Angeles
-118.54,34.38,18.0,2096.0,309.0,1044.0,328.0,6.8299,262100.0,<1H OCEAN,Los Angeles
-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,5.305,311200.0,<1H OCEAN,Los Angeles
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,333700.0,<1H OCEAN,Los Angeles
-118.54,34.37,27.0,2051.0,301.0,917.0,287.0,7.6059,323700.0,<1H OCEAN,Los Angeles
-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703,500001.0,<1H OCEAN,Los Angeles
-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,6.776,278100.0,<1H OCEAN,Los Angeles
-118.56,34.37,23.0,3927.0,728.0,1984.0,707.0,4.8536,202600.0,<1H OCEAN,Los Angeles
-118.55,34.41,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,265100.0,<1H OCEAN,Los Angeles
-118.55,34.38,24.0,6246.0,1028.0,2803.0,999.0,6.3002,282900.0,<1H OCEAN,Los Angeles
-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,320900.0,<1H OCEAN,Los Angeles
-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,323300.0,<1H OCEAN,Los Angeles
-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,6.6916,329500.0,INLAND,Los Angeles
-117.86,34.24,52.0,803.0,267.0,628.0,225.0,4.1932,14999.0,INLAND,Los Angeles
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,3.9583,162500.0,INLAND,Los Angeles
-118.35,34.32,52.0,102.0,29.0,54.0,32.0,1.9875,191700.0,<1H OCEAN,Los Angeles
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,183000.0,<1H OCEAN,Los Angeles
-118.29,34.36,34.0,503.0,99.0,275.0,68.0,4.5491,375000.0,INLAND,Los Angeles
-117.95,33.94,29.5,2544.0,463.5,1211.0,465.0,4.7641,266000.0,<1H OCEAN,Orange
-117.96,33.94,32.5,2312.5,458.5,1283.0,427.0,3.77735,207050.0,<1H OCEAN,Orange
-117.96999999999998,33.94,36.0,1870.0,338.0,947.0,324.0,4.1205,217000.0,<1H OCEAN,Orange
-117.96999999999998,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,202000.0,<1H OCEAN,Orange
-117.96,33.93,25.0,1933.6666666666667,420.6666666666667,985.0,407.0,3.993533333333333,200266.66666666666,<1H OCEAN,Orange
-117.94,33.93,27.0,1414.6666666666667,307.0,1027.0,301.0,3.5383999999999998,171533.33333333334,<1H OCEAN,Orange
-117.95,33.93,31.0,3039.0,715.5,2152.0,690.0,3.04125,161600.0,<1H OCEAN,Orange
-117.97,33.92,28.0,2318.5,407.0,1098.0,432.5,4.3898,246350.0,<1H OCEAN,Orange
-117.96,33.92,18.0,3744.0,1027.0,1654.0,912.0,3.2158,215000.0,<1H OCEAN,Orange
-117.95,33.92,18.5,2481.25,567.5,1605.75,549.5,3.77275,152525.0,<1H OCEAN,Orange
-117.94,33.92,30.0,846.0,193.0,1050.0,195.5,3.8642000000000003,155350.0,<1H OCEAN,Orange
-117.94,33.94,27.0,2269.3333333333335,464.3333333333333,1177.6666666666667,443.3333333333333,3.944533333333333,229966.66666666666,<1H OCEAN,Orange
-117.93,33.94,29.0,3161.0,550.5,1477.5,524.5,5.138299999999999,234850.0,<1H OCEAN,Orange
-117.93,33.93,31.666666666666668,1728.3333333333333,395.0,1231.6666666666667,371.0,2.929233333333333,153833.33333333334,<1H OCEAN,Orange
-117.92,33.94,28.5,3536.0,507.0,1650.0,542.5,5.18215,232950.0,<1H OCEAN,Orange
-117.93,33.92,34.0,2271.0,437.0,1393.0,433.0,4.2443,174400.0,<1H OCEAN,Orange
-117.92,33.93,12.0,4415.0,890.0,1532.0,854.0,3.75,166300.0,<1H OCEAN,Orange
-117.91,33.93,21.0,2578.0,363.0,1207.0,350.0,6.2452,291700.0,<1H OCEAN,Orange
-117.91,33.94,15.0,5799.0,842.0,2314.0,787.0,6.3433,350500.0,<1H OCEAN,Orange
-117.89,33.94,20.0,3349.0,685.0,1822.0,675.0,4.7216,227000.0,<1H OCEAN,Orange
-117.88,33.93,17.0,6100.0,861.0,2771.0,866.0,7.6486,306700.0,<1H OCEAN,Orange
-117.9,33.93,12.0,4325.0,1191.0,1897.0,1080.0,3.3173,247400.0,<1H OCEAN,Orange
-117.89,33.92,18.25,2022.75,446.0,1074.0,412.0,3.795975,161300.0,<1H OCEAN,Orange
-117.9,33.92,27.0,698.0,116.0,391.0,126.0,5.9177,267600.0,<1H OCEAN,Orange
-117.91,33.92,21.0,380.0,91.0,398.0,70.0,4.7222,208300.0,<1H OCEAN,Orange
-117.91,33.91,29.25,1930.75,371.0,1032.5,361.5,4.43045,228850.0,<1H OCEAN,Orange
-117.89,33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,216500.0,<1H OCEAN,Orange
-117.90000000000002,33.91,36.0,1376.0,257.0,687.0,221.0,3.5403,195400.0,<1H OCEAN,Orange
-117.89,33.9,19.5,1479.5,221.0,672.5,228.0,7.2132000000000005,273450.0,<1H OCEAN,Orange
-117.9,33.9,18.5,2998.5,495.0,1216.0,485.0,5.9571000000000005,271550.0,<1H OCEAN,Orange
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,302100.0,<1H OCEAN,Orange
-117.92,33.91,30.0,2713.0,346.0,1047.5,364.0,7.869300000000001,374350.0,<1H OCEAN,Orange
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,293500.0,<1H OCEAN,Orange
-117.92,33.89,15.0,2377.0,440.0,869.0,372.5,5.2486999999999995,280900.0,<1H OCEAN,Orange
-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,337900.0,<1H OCEAN,Orange
-117.93,33.91,24.0,1698.0,297.0,676.0,273.0,5.2017,364600.0,<1H OCEAN,Orange
-117.90000000000002,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,375400.0,<1H OCEAN,Orange
-117.89,33.89,17.0,1671.0,192.0,678.0,206.0,13.1107,467600.0,<1H OCEAN,Orange
-117.97,33.91,19.0,8096.0,1318.0,3853.0,1313.0,6.0076,269500.0,<1H OCEAN,Orange
-117.96,33.9,9.5,2161.0,320.0,1141.5,320.0,6.90835,364200.0,<1H OCEAN,Orange
-117.95,33.9,15.0,3057.0,479.0,1679.0,498.0,6.8429,372600.0,<1H OCEAN,Orange
-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,146800.0,<1H OCEAN,Orange
-117.96,33.88,25.0,3578.0,461.0,1588.0,466.0,6.2556,341300.0,<1H OCEAN,Orange
-117.95,33.89,17.0,1665.0,247.0,755.0,254.0,6.5764,349000.0,<1H OCEAN,Orange
-117.96,33.89,24.0,1332.0,252.0,625.0,230.0,4.4375,334100.0,<1H OCEAN,Orange
-117.94,33.91,18.0,8836.0,1527.0,3946.0,1451.0,5.6441,313000.0,<1H OCEAN,Orange
-117.93,33.9,30.0,2629.0,331.0,956.0,319.0,9.9071,500001.0,<1H OCEAN,Orange
-117.94,33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528,459600.0,<1H OCEAN,Orange
-117.94,33.88,38.666666666666664,1866.6666666666667,317.0,760.6666666666666,304.3333333333333,5.042933333333334,286800.0,<1H OCEAN,Orange
-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,500001.0,<1H OCEAN,Orange
-117.98,33.87,27.0,1673.5,423.5,1186.0,395.0,3.56335,173750.0,<1H OCEAN,Orange
-117.98,33.86,25.5,1132.5,275.5,753.5,249.0,4.00185,171650.0,<1H OCEAN,Orange
-117.97,33.87,28.0,1784.0,440.0,1255.0,433.0,3.7054,169200.0,<1H OCEAN,Orange
-117.96999999999998,33.86,34.0,2138.0,490.0,1682.0,463.0,3.6006,161700.0,<1H OCEAN,Orange
-117.96,33.86,34.0,2231.0,435.3333333333333,1254.0,421.3333333333333,3.8088666666666664,186033.33333333334,<1H OCEAN,Orange
-117.96,33.87,33.0,1549.0,338.6666666666667,907.6666666666666,319.6666666666667,3.8872,176933.33333333334,<1H OCEAN,Orange
-117.95,33.86,35.333333333333336,2297.0,404.3333333333333,1247.3333333333333,399.0,4.978966666666667,193533.33333333334,<1H OCEAN,Orange
-117.95,33.87,30.333333333333332,1628.3333333333333,338.0,933.0,328.0,3.595366666666667,141700.0,<1H OCEAN,Orange
-117.95,33.88,34.0,1939.0,355.0,817.0,314.0,3.6705,275000.0,<1H OCEAN,Orange
-117.94,33.86,34.75,1799.75,362.25,1055.5,342.75,4.059325,190225.0,<1H OCEAN,Orange
-117.93000000000002,33.86,36.0,1672.0,318.0,1173.0,337.0,4.5774,182100.0,<1H OCEAN,Orange
-117.93,33.88,43.0,1973.6666666666667,338.0,851.0,347.3333333333333,5.498066666666666,258400.0,<1H OCEAN,Orange
-117.93,33.87,34.0,1113.5,329.5,1054.5,291.25,2.234,162525.0,<1H OCEAN,Orange
-117.94,33.87,46.0,2066.0,450.0,1275.0,448.0,3.9375,187000.0,<1H OCEAN,Orange
-117.92,33.87,37.666666666666664,1010.0,186.0,1051.6666666666667,260.0,2.6992999999999996,170466.66666666666,<1H OCEAN,Orange
-117.92,33.88,38.666666666666664,1528.3333333333333,264.3333333333333,634.3333333333334,236.33333333333334,4.837833333333333,264933.3333333333,<1H OCEAN,Orange
-117.91,33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,235600.0,<1H OCEAN,Orange
-117.91,33.89,30.0,1631.0,212.0,523.0,216.0,7.875,351900.0,<1H OCEAN,Orange
-117.9,33.87,31.0,1863.0,415.0,1200.0,401.5,3.20995,206900.0,<1H OCEAN,Orange
-117.91,33.87,40.5,1576.0,506.0,976.5,369.5,2.7038,160550.0,<1H OCEAN,Orange
-117.88,33.89,17.5,2344.0,635.5,1305.0,594.0,3.7148749999999997,194075.0,<1H OCEAN,Orange
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,3.0263,162500.0,<1H OCEAN,Orange
-117.89,33.88,25.0,1776.0,406.0,1119.0,384.6666666666667,4.3494,216000.0,<1H OCEAN,Orange
-117.89,33.87,29.666666666666668,1398.0,359.0,761.0,334.3333333333333,3.1650666666666667,179733.33333333334,<1H OCEAN,Orange
-117.88,33.87,28.0,1719.0,368.5,1252.5,355.5,4.4246,168100.0,<1H OCEAN,Orange
-117.89,33.86,28.0,1395.0,398.0,1220.0,362.0,3.3008,193800.0,<1H OCEAN,Orange
-117.91,33.86,26.0,2296.0,570.0,1415.0,527.0,2.4732,165800.0,<1H OCEAN,Orange
-117.92,33.86,26.0,745.0,161.0,247.0,151.0,3.6375,133900.0,<1H OCEAN,Orange
-117.87,33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188,176300.0,<1H OCEAN,Orange
-117.88,33.9,18.0,2442.5,456.0,1086.0,435.0,5.0639,195850.0,<1H OCEAN,Orange
-117.87,33.89,20.75,1649.25,399.75,855.75,346.5,4.83425,225350.0,<1H OCEAN,Orange
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270800.0,<1H OCEAN,Orange
-117.86,33.9,21.0,2328.5,298.5,960.5,301.0,7.079549999999999,292200.0,<1H OCEAN,Orange
-117.87,33.9,21.0,3181.0,447.0,1416.0,469.0,6.8268,280300.0,<1H OCEAN,Orange
-117.86,33.89,23.0,3194.0,423.0,1367.5,416.5,6.82545,282150.0,<1H OCEAN,Orange
-117.86,33.88,19.5,2799.0,434.0,1378.5,431.5,5.1602,236800.0,<1H OCEAN,Orange
-117.87,33.88,26.25,2602.0,624.0,1642.25,611.75,3.3842499999999998,183950.0,<1H OCEAN,Orange
-117.86,33.87,15.5,1595.5,265.0,788.0,246.5,5.41785,235000.0,<1H OCEAN,Orange
-117.87,33.85,33.0,45.0,11.0,34.0,10.0,5.2949,350000.0,<1H OCEAN,Orange
-117.85,33.86,18.0,329.0,72.0,209.0,71.0,4.6806,187500.0,<1H OCEAN,Orange
-117.85,33.89,23.0,3673.0,579.0,1551.0,564.5,5.8548,251450.0,<1H OCEAN,Orange
-117.85,33.88,14.0,4753.0,681.0,2138.0,678.0,7.3658,288500.0,<1H OCEAN,Orange
-117.85,33.87,15.0,5078.0,806.0,2569.0,759.0,5.6549,301900.0,<1H OCEAN,Orange
-117.85,33.9,22.5,2787.0,452.0,1404.0,456.5,5.39775,251350.0,<1H OCEAN,Orange
-117.84,33.89,21.5,3739.5,583.5,1849.5,576.5,6.2894,245600.0,<1H OCEAN,Orange
-117.87,33.86,23.5,2262.0,489.5,1673.0,463.0,3.3194999999999997,233600.0,<1H OCEAN,Orange
-117.87,33.87,12.666666666666666,1964.3333333333333,495.3333333333333,1555.6666666666667,475.6666666666667,3.3906333333333336,206000.0,<1H OCEAN,Orange
-117.88,33.85,25.0,2019.0,454.2,1424.8,422.8,3.2824200000000006,197500.0,<1H OCEAN,Orange
-117.81,33.89,13.0,3252.0,583.0,1546.0,557.0,5.8243,297900.0,<1H OCEAN,Orange
-117.82,33.88,16.5,3687.0,597.5,1779.0,575.5,6.63555,303900.0,<1H OCEAN,Orange
-117.82,33.89,22.5,2623.5,465.0,1240.5,438.5,4.3443000000000005,258600.0,<1H OCEAN,Orange
-117.81,33.88,19.0,2616.5,393.0,1167.0,369.0,7.2833,416500.0,<1H OCEAN,Orange
-117.78,33.86,16.0,3930.5,684.0,1957.5,662.0,5.1284,256050.0,<1H OCEAN,Orange
-117.76,33.87,16.0,3577.5,512.0,1817.0,501.5,6.74285,275950.0,<1H OCEAN,Orange
-117.83,33.9,23.0,2446.0,360.0,1196.0,359.0,6.5755,272800.0,<1H OCEAN,Orange
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,299600.0,<1H OCEAN,Orange
-117.83,33.89,25.0,1737.0,270.0,840.0,265.0,4.625,245700.0,<1H OCEAN,Orange
-117.83,33.88,20.5,2238.5,347.5,1128.5,331.0,6.4719999999999995,245550.0,<1H OCEAN,Orange
-117.83,33.87,5.0,6971.0,1449.0,3521.0,1423.0,5.2131,243900.0,<1H OCEAN,Orange
-117.81,33.87,19.0,4491.0,680.0,2457.0,702.0,6.0591,233500.0,<1H OCEAN,Orange
-117.8,33.87,16.0,5954.0,1281.0,3107.0,1209.0,4.2566,206100.0,<1H OCEAN,Orange
-117.81,33.86,18.0,133.0,29.0,95.0,23.0,3.5625,235000.0,<1H OCEAN,Orange
-117.87,33.92,15.5,4307.0,716.5,1979.5,703.5,6.1937,287700.0,<1H OCEAN,Orange
-117.88,33.92,13.0,3292.0,727.0,1565.0,698.0,5.457,308800.0,<1H OCEAN,Orange
-117.85,33.92,11.0,3331.0,410.0,1460.0,416.0,8.0287,371800.0,<1H OCEAN,Orange
-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,306400.0,<1H OCEAN,Orange
-117.8,33.92,16.0,5819.0,986.0,2306.0,914.0,4.6315,277500.0,<1H OCEAN,Orange
-117.8,33.89,25.0,3121.0,381.0,1278.0,389.0,7.0217,357900.0,<1H OCEAN,Orange
-117.79,33.88,17.0,8562.0,1351.0,3822.0,1316.0,6.0829,252600.0,<1H OCEAN,Orange
-117.78,33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307,169600.0,<1H OCEAN,Orange
-117.78,33.88,16.0,1800.0,238.0,871.0,234.0,6.6678,301900.0,<1H OCEAN,Orange
-117.78,33.9,14.0,6239.0,901.0,2923.0,904.0,6.5437,268200.0,<1H OCEAN,Orange
-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,259300.0,<1H OCEAN,Orange
-117.8,33.9,22.0,3760.0,482.0,1485.0,461.0,7.8537,354900.0,<1H OCEAN,Orange
-117.74,33.89,4.0,37937.0,5471.0,16122.0,5189.0,7.4947,366300.0,<1H OCEAN,Orange
-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,307800.0,<1H OCEAN,Orange
-117.77,33.88,8.0,4874.0,627.0,2070.0,619.0,8.1117,410200.0,<1H OCEAN,Orange
-117.78,33.89,7.0,9729.0,1210.0,4160.0,1214.0,8.9088,415300.0,<1H OCEAN,Orange
-117.8,33.85,19.5,3594.5,553.5,1563.0,521.0,5.72315,268950.0,<1H OCEAN,Orange
-117.82,33.85,19.5,2206.5,354.5,1269.5,358.0,5.63985,224700.0,<1H OCEAN,Orange
-117.82,33.84,25.0,1788.0,203.0,676.0,217.0,10.1299,454300.0,<1H OCEAN,Orange
-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,460100.0,<1H OCEAN,Orange
-117.79,33.84,9.0,10484.0,1603.0,4005.0,1419.0,8.3931,365300.0,<1H OCEAN,Orange
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,335600.0,<1H OCEAN,Orange
-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752,380000.0,<1H OCEAN,Orange
-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,417000.0,<1H OCEAN,Orange
-117.8,33.79,13.0,2021.0,362.0,1081.0,341.0,4.3269,231400.0,<1H OCEAN,Orange
-117.79,33.8,11.0,10535.0,1620.0,4409.0,1622.0,6.67,283200.0,<1H OCEAN,Orange
-117.77,33.85,13.0,5415.0,827.0,2061.0,714.0,7.3681,353100.0,<1H OCEAN,Orange
-117.76,33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124,410500.0,<1H OCEAN,Orange
-117.75,33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207,270500.0,<1H OCEAN,Orange
-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,300700.0,<1H OCEAN,Orange
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,266400.0,<1H OCEAN,Orange
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500001.0,<1H OCEAN,Orange
-117.75,33.83,14.0,2452.0,296.0,954.0,275.0,8.2375,388300.0,<1H OCEAN,Orange
-117.74,33.85,4.0,5416.0,820.0,1753.0,583.0,6.9544,314000.0,<1H OCEAN,Orange
-117.78,33.82,12.0,6208.0,750.0,2443.0,739.0,9.1808,413700.0,<1H OCEAN,Orange
-117.76,33.81,2.0,582.0,70.0,199.0,64.0,7.1193,500001.0,<1H OCEAN,Orange
-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531,230700.0,<1H OCEAN,Orange
-117.81,33.79,24.0,4532.0,882.5,3286.5,820.5,4.0032,208250.0,<1H OCEAN,Orange
-117.8,33.81,14.0,1206.0,142.0,572.0,149.0,8.847,388700.0,<1H OCEAN,Orange
-117.8,33.78,17.5,3843.0,639.5,1974.0,614.5,5.8527000000000005,266150.0,<1H OCEAN,Orange
-117.69,33.8,5.0,3178.0,631.0,1467.0,581.0,5.2541,237100.0,<1H OCEAN,Orange
-117.66000000000001,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,286900.0,<1H OCEAN,Orange
-117.66,33.62,16.0,4620.0,730.0,2339.5,724.5,6.1835,257200.0,<1H OCEAN,Orange
